"","SampleID","Type","CorrectName","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"736","MLR2019C2","Center","Mulligan River","MLR",3,"2019","August","27","8/27/2019",53.82574,-59.91591,"12Steleo","Salmo salar",1525142,47664,"0.03125",47659,"0.03125","1","Sample",2103,"APC0235 Salmo_salar  COI 96-well qPCR 03","36.0133934","35.7129631","37.97356415",36.56664022,"1.227656629",4.5343223,5.5025964,1.2825968,3.77317183333333,"Detected","64",0.8,12,1,"15:15","16:51","1:36",NA,85.5,2.3,16.4,760.3,NA,"99.5",9.72,11.5,52.8,6.08,158.6,NA,NA,70,"sunny and calm","didnt document",NA,NA,125,114,99,84,69,54.4,82.5,94,108,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.6,2.5,2,1.7,2.3,2.7,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","MLR2019C2","Center","Mulligan River","MLR",3,"2019","August","27","8/27/2019",53.82574,-59.91591,"FISHE","Salmo salar",6160,1455,"0.2362",1238,"0.201","1","Sample",2103,"APC0235 Salmo_salar  COI 96-well qPCR 03","36.0133934","35.7129631","37.97356415",36.56664022,"1.227656629",4.5343223,5.5025964,1.2825968,3.77317183333333,"Detected","64",0.8,12,1,"15:15","16:51","1:36",NA,85.5,2.3,16.4,760.3,NA,"99.5",9.72,11.5,52.8,6.08,158.6,NA,NA,70,"sunny and calm","didnt document",NA,NA,125,114,99,84,69,54.4,82.5,94,108,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.6,2.5,2,1.7,2.3,2.7,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","MLR2019C2","Center","Mulligan River","MLR",3,"2019","August","27","8/27/2019",53.82574,-59.91591,"MIFISHU","Salmo salar",1631483,157836,"0.09674",157834,"0.09674","1","Sample",2103,"APC0235 Salmo_salar  COI 96-well qPCR 03","36.0133934","35.7129631","37.97356415",36.56664022,"1.227656629",4.5343223,5.5025964,1.2825968,3.77317183333333,"Detected","64",0.8,12,1,"15:15","16:51","1:36",NA,85.5,2.3,16.4,760.3,NA,"99.5",9.72,11.5,52.8,6.08,158.6,NA,NA,70,"sunny and calm","didnt document",NA,NA,125,114,99,84,69,54.4,82.5,94,108,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.6,2.5,2,1.7,2.3,2.7,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","MLR2019C3","Center","Mulligan River","MLR",3,"2019","August","27","8/27/2019",53.82574,-59.91591,"12Steleo","Salmo salar",1791991,83956,"0.04685",83951,"0.04685","1.01","Sample",1911,"APC0235 Salmo_salar  COI 96-well qPCR 03","34.71012115","35.06926727","37.1097641",35.62971751,"1.294275827",10.498945,8.33034,2.2375185,7.02226783333333,"Detected","64",0.8,12,1,"15:15","16:51","1:36",NA,85.5,2.3,16.4,760.3,NA,"99.5",9.72,11.5,52.8,6.08,158.6,NA,NA,70,"sunny and calm","didnt document",NA,NA,125,114,99,84,69,54.4,82.5,94,108,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.6,2.5,2,1.7,2.3,2.7,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","MLR2019C3","Center","Mulligan River","MLR",3,"2019","August","27","8/27/2019",53.82574,-59.91591,"FISHE","Salmo salar",17234,1010,"0.05861",793,"0.04601","1.01","Sample",1911,"APC0235 Salmo_salar  COI 96-well qPCR 03","34.71012115","35.06926727","37.1097641",35.62971751,"1.294275827",10.498945,8.33034,2.2375185,7.02226783333333,"Detected","64",0.8,12,1,"15:15","16:51","1:36",NA,85.5,2.3,16.4,760.3,NA,"99.5",9.72,11.5,52.8,6.08,158.6,NA,NA,70,"sunny and calm","didnt document",NA,NA,125,114,99,84,69,54.4,82.5,94,108,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.6,2.5,2,1.7,2.3,2.7,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","MLR2019C3","Center","Mulligan River","MLR",3,"2019","August","27","8/27/2019",53.82574,-59.91591,"MIFISHU","Salmo salar",1892582,119962,"0.06339",119961,"0.06338","1.01","Sample",1911,"APC0235 Salmo_salar  COI 96-well qPCR 03","34.71012115","35.06926727","37.1097641",35.62971751,"1.294275827",10.498945,8.33034,2.2375185,7.02226783333333,"Detected","64",0.8,12,1,"15:15","16:51","1:36",NA,85.5,2.3,16.4,760.3,NA,"99.5",9.72,11.5,52.8,6.08,158.6,NA,NA,70,"sunny and calm","didnt document",NA,NA,125,114,99,84,69,54.4,82.5,94,108,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,2.6,2.5,2,1.7,2.3,2.7,2.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","NBMC","Center","North West Brook (Bay La Moine)","NBM",3,"2020","August","17","8/17/2020",47.676672,-58.603651,"12Steleo","Salmo salar",583980,3,"5.137e-06",0,"0","0.96","Sample",806,"APC0235 Salmo_salar COI 96-well qPCR 05 R2","Undetermined","36.49196243","Undetermined",NA,"",NA,2.7493136,NA,2.7493136,"Not Detected/Inconclusive",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","NBMC","Center","North West Brook (Bay La Moine)","NBM",3,"2020","August","17","8/17/2020",47.676672,-58.603651,"FISHE","Salmo salar",2948,273,"0.09261",56,"0.019","0.96","Sample",806,"APC0235 Salmo_salar COI 96-well qPCR 05 R2","Undetermined","36.49196243","Undetermined",NA,"",NA,2.7493136,NA,2.7493136,"Not Detected/Inconclusive",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","NBMC","Center","North West Brook (Bay La Moine)","NBM",3,"2020","August","17","8/17/2020",47.676672,-58.603651,"MIFISHU","Salmo salar",485200,1,"2.061e-06",0,"0","0.96","Sample",806,"APC0235 Salmo_salar COI 96-well qPCR 05 R2","Undetermined","36.49196243","Undetermined",NA,"",NA,2.7493136,NA,2.7493136,"Not Detected/Inconclusive",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","NBML","Left","North West Brook (Bay La Moine)","NBM",2,"2020","August","17","8/17/2020",47.67666,-58.603663,"12Steleo","Salmo salar",360457,52776,"0.1464",52771,"0.1464","0.93","Sample",1046,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","35.56570053","36.51925278","35.14611053",35.74368795,"0.703661527",2.6474407,1.3738163,3.5333712,2.5182094,"Suspected",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","NBML","Left","North West Brook (Bay La Moine)","NBM",2,"2020","August","17","8/17/2020",47.67666,-58.603663,"FISHE","Salmo salar",3100,0,"0",0,"0","0.93","Sample",1046,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","35.56570053","36.51925278","35.14611053",35.74368795,"0.703661527",2.6474407,1.3738163,3.5333712,2.5182094,"Suspected",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","NBML","Left","North West Brook (Bay La Moine)","NBM",2,"2020","August","17","8/17/2020",47.67666,-58.603663,"MIFISHU","Salmo salar",224839,0,"0",0,"0","0.93","Sample",1046,"APC0235 Salmo_salar COI 96-well qPCR 04 R2","35.56570053","36.51925278","35.14611053",35.74368795,"0.703661527",2.6474407,1.3738163,3.5333712,2.5182094,"Suspected",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","NBMR","Right","North West Brook (Bay La Moine)","NBM",4,"2020","August","17","8/17/2020",47.676734,-58.603566,"12Steleo","Salmo salar",25706,0,"0",0,"0","0.96","Sample",978,"APC0235 Salmo_salar COI 96-well qPCR 05 R2","Undetermined","Undetermined","37.25449753",37.25449753,"#DIV/0!",NA,NA,1.6546683,1.6546683,"Not Detected/Inconclusive",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","NBMR","Right","North West Brook (Bay La Moine)","NBM",4,"2020","August","17","8/17/2020",47.676734,-58.603566,"FISHE","Salmo salar",859,0,"0",0,"0","0.96","Sample",978,"APC0235 Salmo_salar COI 96-well qPCR 05 R2","Undetermined","Undetermined","37.25449753",37.25449753,"#DIV/0!",NA,NA,1.6546683,1.6546683,"Not Detected/Inconclusive",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","NBMR","Right","North West Brook (Bay La Moine)","NBM",4,"2020","August","17","8/17/2020",47.676734,-58.603566,"MIFISHU","Salmo salar",93478,24384,"0.2609",24381,"0.2608","0.96","Sample",978,"APC0235 Salmo_salar COI 96-well qPCR 05 R2","Undetermined","Undetermined","37.25449753",37.25449753,"#DIV/0!",NA,NA,1.6546683,1.6546683,"Not Detected/Inconclusive",NA,NA,NA,1,NA,NA,NA,6.9,0.5,0.3,18,761.9,NA,"78.2",7.4,15.2,86.7,NA,242,NA,NA,NA,NA,"Y",NA,"Eels present",0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","NBRC","Center","North East Brook (roddickton)","NBR",3,"2020","September","6","9/6/2020",50.924122,-56.112638,"12Steleo","Salmo salar",586985,201511,"0.3433",201506,"0.3433","0.78","Sample",1880,"APC0235 Salmo salar qPCR 02","35.87256241","34.88542938","34.96139145",35.23979441,"0.549307801",5.220916,9.6954155,9.244431,8.0535875,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","NBRC","Center","North East Brook (roddickton)","NBR",3,"2020","September","6","9/6/2020",50.924122,-56.112638,"FISHE","Salmo salar",465,278,"0.5978",61,"0.1312","0.78","Sample",1880,"APC0235 Salmo salar qPCR 02","35.87256241","34.88542938","34.96139145",35.23979441,"0.549307801",5.220916,9.6954155,9.244431,8.0535875,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","NBRC","Center","North East Brook (roddickton)","NBR",3,"2020","September","6","9/6/2020",50.924122,-56.112638,"MIFISHU","Salmo salar",541295,112604,"0.208",112602,"0.208","0.78","Sample",1880,"APC0235 Salmo salar qPCR 02","35.87256241","34.88542938","34.96139145",35.23979441,"0.549307801",5.220916,9.6954155,9.244431,8.0535875,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","NBRL","Left","North East Brook (roddickton)","NBR",2,"2020","September","6","9/6/2020",50.924143,-56.112686,"12Steleo","Salmo salar",544420,352038,"0.6466",352033,"0.6466","1.02","Sample",2366,"APC0235 Salmo salar qPCR 02","34.9367981","35.83473969","34.96018982",35.2439092,"0.511807864",9.388096,5.3462186,9.251399,7.99523786666667,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","NBRL","Left","North East Brook (roddickton)","NBR",2,"2020","September","6","9/6/2020",50.924143,-56.112686,"FISHE","Salmo salar",713,613,"0.8597",396,"0.5554","1.02","Sample",2366,"APC0235 Salmo salar qPCR 02","34.9367981","35.83473969","34.96018982",35.2439092,"0.511807864",9.388096,5.3462186,9.251399,7.99523786666667,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","NBRL","Left","North East Brook (roddickton)","NBR",2,"2020","September","6","9/6/2020",50.924143,-56.112686,"MIFISHU","Salmo salar",468401,89669,"0.1914",89668,"0.1914","1.02","Sample",2366,"APC0235 Salmo salar qPCR 02","34.9367981","35.83473969","34.96018982",35.2439092,"0.511807864",9.388096,5.3462186,9.251399,7.99523786666667,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","NBRR","Right","North East Brook (roddickton)","NBR",4,"2020","September","6","9/6/2020",50.924095,-56.112577,"12Steleo","Salmo salar",341774,130277,"0.3812",130272,"0.3812","1","Sample",3112,"APC0235 Salmo salar qPCR 02","36.67446136","34.6918869","35.48986435",35.61873754,"0.997550299",3.1576977,10.946434,6.6368876,6.9136731,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","NBRR","Right","North East Brook (roddickton)","NBR",4,"2020","September","6","9/6/2020",50.924095,-56.112577,"FISHE","Salmo salar",167,133,"0.7964",0,"0","1","Sample",3112,"APC0235 Salmo salar qPCR 02","36.67446136","34.6918869","35.48986435",35.61873754,"0.997550299",3.1576977,10.946434,6.6368876,6.9136731,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","NBRR","Right","North East Brook (roddickton)","NBR",4,"2020","September","6","9/6/2020",50.924095,-56.112577,"MIFISHU","Salmo salar",862814,361480,"0.419",361478,"0.419","1","Sample",3112,"APC0235 Salmo salar qPCR 02","36.67446136","34.6918869","35.48986435",35.61873754,"0.997550299",3.1576977,10.946434,6.6368876,6.9136731,"Detected",NA,NA,NA,NA,NA,NA,NA,16.2,0.6,0.8,14.9,NA,NA,NA,NA,NA,-62.9,NA,NA,0,110,NA,NA,"Y",NA,NA,0.4,0.6,0.8,0.9,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.7,1.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","NGBC","Center","Northwest Brook (Garia Bay)","NGB",3,"2020","August","23","8/23/2020",47.701309,-58.569682,"12Steleo","Salmo salar",214702,4,"1.863e-05",0,"0","1","Sample",896,"APC0235 Salmo salar qPCR 02","Undetermined","36.75406265","Undetermined",36.75406265,"",NA,3.0039537,NA,3.0039537,"Inconclusive",NA,NA,NA,1,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","NGBC","Center","Northwest Brook (Garia Bay)","NGB",3,"2020","August","23","8/23/2020",47.701309,-58.569682,"FISHE","Salmo salar",8050,504,"0.06261",287,"0.03565","1","Sample",896,"APC0235 Salmo salar qPCR 02","Undetermined","36.75406265","Undetermined",36.75406265,"",NA,3.0039537,NA,3.0039537,"Inconclusive",NA,NA,NA,1,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","NGBC","Center","Northwest Brook (Garia Bay)","NGB",3,"2020","August","23","8/23/2020",47.701309,-58.569682,"MIFISHU","Salmo salar",1010075,4,"3.96e-06",0,"0","1","Sample",896,"APC0235 Salmo salar qPCR 02","Undetermined","36.75406265","Undetermined",36.75406265,"",NA,3.0039537,NA,3.0039537,"Inconclusive",NA,NA,NA,1,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","NGBL","Left","Northwest Brook (Garia Bay)","NGB",2,"2020","August","23","8/23/2020",47.701254,-58.569735,"12Steleo","Salmo salar",871279,7,"8.034e-06",0,"0","0.97","Sample",1013,"APC0235 Salmo salar qPCR 02","35.51414871","Undetermined","37.13306046",36.32360458,"1.144743472",6.53659,NA,2.3685532,4.4525716,"Suspected",NA,NA,NA,NA,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","NGBL","Left","Northwest Brook (Garia Bay)","NGB",2,"2020","August","23","8/23/2020",47.701254,-58.569735,"FISHE","Salmo salar",4540,0,"0",0,"0","0.97","Sample",1013,"APC0235 Salmo salar qPCR 02","35.51414871","Undetermined","37.13306046",36.32360458,"1.144743472",6.53659,NA,2.3685532,4.4525716,"Suspected",NA,NA,NA,NA,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","NGBL","Left","Northwest Brook (Garia Bay)","NGB",2,"2020","August","23","8/23/2020",47.701254,-58.569735,"MIFISHU","Salmo salar",191,2,"0.01047",0,"0","0.97","Sample",1013,"APC0235 Salmo salar qPCR 02","35.51414871","Undetermined","37.13306046",36.32360458,"1.144743472",6.53659,NA,2.3685532,4.4525716,"Suspected",NA,NA,NA,NA,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","NGBR","Right","Northwest Brook (Garia Bay)","NGB",4,"2020","August","23","8/23/2020",47.701318,-58.569647,"12Steleo","Salmo salar",458017,3,"6.55e-06",0,"0","1.01","Sample",692,"APC0235 Salmo salar qPCR 02","37.21479416","37.1876297","Undetermined",37.20121193,"0.019208173",2.2502208,2.288878,NA,2.2695494,"Suspected",NA,NA,NA,NA,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","NGBR","Right","Northwest Brook (Garia Bay)","NGB",4,"2020","August","23","8/23/2020",47.701318,-58.569647,"FISHE","Salmo salar",4832,370,"0.07657",153,"0.03166","1.01","Sample",692,"APC0235 Salmo salar qPCR 02","37.21479416","37.1876297","Undetermined",37.20121193,"0.019208173",2.2502208,2.288878,NA,2.2695494,"Suspected",NA,NA,NA,NA,NA,NA,NA,15.9,0.3,0.8,16,761.4,NA,"81.1",8.1,15.5,1.3,NA,238.5,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.2,0.1,0.3,0.4,0.2,0.4,0.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.6,0.8,1,1.7,0.7,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
