"","SampleID","Type","Name","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"578","KAN2019C1","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"FISHE","Oncorhynchus gorbuscha",5842,0,"0",0,"0","1.01","Sample",2180,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","KAN2019C1","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"MIFISHU","Oncorhynchus gorbuscha",1620695,0,"0",0,"0","1.01","Sample",2180,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","KAN2019C2","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"12Steleo","Oncorhynchus gorbuscha",16980,1,"5.889e-05",0,"0","1.02","Sample",1306,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","KAN2019C2","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"FISHE","Oncorhynchus gorbuscha",2097,0,"0",0,"0","1.02","Sample",1306,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","KAN2019C2","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"MIFISHU","Oncorhynchus gorbuscha",264999,0,"0",0,"0","1.02","Sample",1306,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","KAN2019C3","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"12Steleo","Oncorhynchus gorbuscha",429491,0,"0",0,"0","1.01","Sample",1054,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","KAN2019C3","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"FISHE","Oncorhynchus gorbuscha",1096,0,"0",0,"0","1.01","Sample",1054,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","KAN2019C3","Center","Kangalaksiorvik","KAN",3,"2019","August","29","8/29/2019",59.3771,-64.06482,"MIFISHU","Oncorhynchus gorbuscha",1275566,0,"0",0,"0","1.01","Sample",1054,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","83",0.8,12,1,"10:10","11:05","0:55",NA,64.3,2.7,12.1,758.1,NA,"92.4",9.94,23.4,18.3,6.68,313.5,NA,NA,100,"cold with breeze","didnt document",NA,"we saw a wolf!",72.5,70.5,58,29,42.5,65,97,65,54,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2.7,5.9,1.6,6.2,2.4,0,2,3.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","KEN2019C1","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"12Steleo","Oncorhynchus gorbuscha",1128699,1,"8.86e-07",0,"0","0.98","Sample",2966,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,NA,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","KEN2019C1","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"FISHE","Oncorhynchus gorbuscha",2712,0,"0",0,"0","0.98","Sample",2966,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,NA,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","KEN2019C1","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"MIFISHU","Oncorhynchus gorbuscha",1453994,0,"0",0,"0","0.98","Sample",2966,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,NA,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","KEN2019C2","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"12Steleo","Oncorhynchus gorbuscha",802093,0,"0",0,"0","0.99","Sample",3653,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,1,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","KEN2019C2","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"FISHE","Oncorhynchus gorbuscha",2214,0,"0",0,"0","0.99","Sample",3653,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,1,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","KEN2019C2","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"MIFISHU","Oncorhynchus gorbuscha",1143578,0,"0",0,"0","0.99","Sample",3653,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,1,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","KEN2019C3","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"12Steleo","Oncorhynchus gorbuscha",854587,0,"0",0,"0","1","Sample",5193,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,NA,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","KEN2019C3","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"FISHE","Oncorhynchus gorbuscha",3051,0,"0",0,"0","1","Sample",5193,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,NA,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","KEN2019C3","Center","Kenamu","KEN",3,"2019","August","27","8/27/2019",53.34875,-59.87331,"MIFISHU","Oncorhynchus gorbuscha",1214096,0,"0",0,"0","1","Sample",5193,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","71",0.8,12,NA,"19:05","20:20","1:15",NA,55.9,6.5,15.1,759.6,NA,"98.8",9.98,15.8,11.1,6.81,194.1,NA,NA,40,"sunny and calm","didnt document",NA,NA,39,45,52,61,58,55,59.5,78,45,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.7,5,6.1,5.8,9.8,1.2,6.6,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","KGK21-C","Center","Kogulak River","KGK",3,"2021","August","29","8/29/2021",56.17272,-61.73871,"12Steleo","Oncorhynchus gorbuscha",259148,1,"3.859e-06",0,"0","0.99","Sample",3153,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","324",NA,NA,NA,NA,NA,NA,218.6,0.6,0.2,15.7,NA,101.7,"108.9",10.9,33.5,-17.8,7,243.8,NA,NA,NA,NA,"N",NA,"Rver divided into 2 channels: channel 1 - depth/flow 1-4, channel 2 - depth/flow 5-10. 113.4m too deep in channel 1",0.7,1,0.5,0.3,0.9,0.7,0.5,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","KGK21-C","Center","Kogulak River","KGK",3,"2021","August","29","8/29/2021",56.17272,-61.73871,"MIFISHU","Oncorhynchus gorbuscha",1,0,"0",0,"0","0.99","Sample",3153,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","324",NA,NA,NA,NA,NA,NA,218.6,0.6,0.2,15.7,NA,101.7,"108.9",10.9,33.5,-17.8,7,243.8,NA,NA,NA,NA,"N",NA,"Rver divided into 2 channels: channel 1 - depth/flow 1-4, channel 2 - depth/flow 5-10. 113.4m too deep in channel 1",0.7,1,0.5,0.3,0.9,0.7,0.5,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","KGK21-L","Left","Kogulak River","KGK",2,"2021","August","29","8/29/2021",56.17208,-61.73726,"12Steleo","Oncorhynchus gorbuscha",520563,0,"0",0,"0","0.99","Sample",4709,"APC0235 pink salmon qPCR 04","35.86468887","Undetermined","36.27020264",36.06744576,0.286741532,2.201609,NA,1.6917654,1.9466872,"Suspected","323",NA,NA,NA,NA,NA,NA,218.6,0.6,0.2,15.7,NA,101.7,"108.9",10.9,33.5,-17.8,7,243.8,NA,NA,NA,NA,"N",NA,"Rver divided into 2 channels: channel 1 - depth/flow 1-4, channel 2 - depth/flow 5-10. 113.4m too deep in channel 1",0.7,1,0.5,0.3,0.9,0.7,0.5,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","KGK21-L","Left","Kogulak River","KGK",2,"2021","August","29","8/29/2021",56.17208,-61.73726,"MIFISHU","Oncorhynchus gorbuscha",1,0,"0",0,"0","0.99","Sample",4709,"APC0235 pink salmon qPCR 04","35.86468887","Undetermined","36.27020264",36.06744576,0.286741532,2.201609,NA,1.6917654,1.9466872,"Suspected","323",NA,NA,NA,NA,NA,NA,218.6,0.6,0.2,15.7,NA,101.7,"108.9",10.9,33.5,-17.8,7,243.8,NA,NA,NA,NA,"N",NA,"Rver divided into 2 channels: channel 1 - depth/flow 1-4, channel 2 - depth/flow 5-10. 113.4m too deep in channel 1",0.7,1,0.5,0.3,0.9,0.7,0.5,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","KGK21-R","Right","Kogulak River","KGK",4,"2021","August","29","8/29/2021",56.17275,-61.7389,"12Steleo","Oncorhynchus gorbuscha",183944,0,"0",0,"0","0.95","Sample",2640,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","325",NA,NA,NA,NA,NA,NA,218.6,0.6,0.2,15.7,NA,101.7,"108.9",10.9,33.5,-17.8,7,243.8,NA,NA,NA,NA,"N",NA,"Rver divided into 2 channels: channel 1 - depth/flow 1-4, channel 2 - depth/flow 5-10. 113.4m too deep in channel 1",0.7,1,0.5,0.3,0.9,0.7,0.5,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","KGK21-R","Right","Kogulak River","KGK",4,"2021","August","29","8/29/2021",56.17275,-61.7389,"MIFISHU","Oncorhynchus gorbuscha",1,0,"0",0,"0","0.95","Sample",2640,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","325",NA,NA,NA,NA,NA,NA,218.6,0.6,0.2,15.7,NA,101.7,"108.9",10.9,33.5,-17.8,7,243.8,NA,NA,NA,NA,"N",NA,"Rver divided into 2 channels: channel 1 - depth/flow 1-4, channel 2 - depth/flow 5-10. 113.4m too deep in channel 1",0.7,1,0.5,0.3,0.9,0.7,0.5,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","KIN2019C1","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"12Steleo","Oncorhynchus gorbuscha",637348,0,"0",0,"0","1","Sample",620,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","KIN2019C1","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"FISHE","Oncorhynchus gorbuscha",8876,0,"0",0,"0","1","Sample",620,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","KIN2019C1","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"MIFISHU","Oncorhynchus gorbuscha",1008571,0,"0",0,"0","1","Sample",620,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","KIN2019C2","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"12Steleo","Oncorhynchus gorbuscha",1622030,0,"0",0,"0","1.01","Sample",1081,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","KIN2019C2","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"FISHE","Oncorhynchus gorbuscha",8198,0,"0",0,"0","1.01","Sample",1081,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","KIN2019C2","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"MIFISHU","Oncorhynchus gorbuscha",1823018,0,"0",0,"0","1.01","Sample",1081,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","KIN2019C3","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"12Steleo","Oncorhynchus gorbuscha",1631125,0,"0",0,"0","1","Sample",464,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","KIN2019C3","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"FISHE","Oncorhynchus gorbuscha",20965,0,"0",0,"0","1","Sample",464,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","KIN2019C3","Center","Kingurutik River","KIN",3,"2019","August","31","8/31/2019",56.86072,-62.56192,"MIFISHU","Oncorhynchus gorbuscha",1014834,0,"0",0,"0","1","Sample",464,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","123",0.8,12,1,"10:49","12:01","1:12",NA,61.2,1.7,13.8,746,NA,"93.5",9.67,15.4,-25,7.44,176.3,NA,NA,90,"windy","no ",NA,"could only get out about 10 feet from shore on left bank for sampling",101,90,53,23,71,74,48,58,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,3.3,1.2,1.6,2,1.4,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
