"","SampleID","Type","Name","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","Notes","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"432","MBB2019C3","Center","Muddy Bay Brook","MBB",3,"2019","September","2","9/2/2019",53.61678,-57.03736,"MIFISHU","Salvelinus alpinus",1486215,6,"4.037e-06",2,"1.346e-06","0.99","Sample",2195,"APC0235 Arctic charr qPCR 01 R2","36.63","Undetermined","37.494",37.062,0.611,2.791,NA,1.562,2.1765,"Suspected","Kept the Redo plate results. In the first run, all three replicates amplified, but the Ct values were overestimated due to standard curve issue and wrong Taq master mix.","158",0.8,14,1,"18:37","19:32","0:55",NA,81.4,1.7,14.5,759.7,NA,"94.4",9.63,17,54.1,6.05,229.3,NA,NA,40,"breezy","yes",NA,NA,51,65,93,92,87,81,76,85,82,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.3,2.1,0.8,0.4,1.7,1.6,1.2,2.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","MBB21-C","Center","Muddy Bay Brook","MBB",3,"2021","August","26","8/26/2021",53.6161,-57.0356,"FISHE","Salvelinus alpinus",10460,3838,"0.3669",3822,"0.3654","0.98","Sample",812,"APC0235 Arctic charr qPCR 04","36.767","36.468","37.486",36.907,0.524,1.283,1.577,0.782,1.214,"Suspected","","287",NA,NA,NA,NA,NA,NA,75.1,0.3,0.3,17.3,NA,101.5,"100.9",9.6,25.7,-6.1,7,219.3,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.4,0.1,0.2,0.4,0.4,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","MBB21-C","Center","Muddy Bay Brook","MBB",3,"2021","August","26","8/26/2021",53.6161,-57.0356,"MIFISHU","Salvelinus alpinus",1986758,506866,"0.2551",506858,"0.2551","0.98","Sample",812,"APC0235 Arctic charr qPCR 04","36.767","36.468","37.486",36.907,0.524,1.283,1.577,0.782,1.214,"Suspected","","287",NA,NA,NA,NA,NA,NA,75.1,0.3,0.3,17.3,NA,101.5,"100.9",9.6,25.7,-6.1,7,219.3,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.4,0.1,0.2,0.4,0.4,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","MBB21-L","Left","Muddy Bay Brook","MBB",4,"2021","August","26","8/26/2021",53.61613,-57.03512,"FISHE","Salvelinus alpinus",8277,695,"0.08397",679,"0.08203","1","Sample",1476,"APC0235 Arctic charr qPCR 04","35.113","35.313","36.398",35.608,0.691,4.01,3.493,1.655,3.05266666666667,"Detected","","288",NA,NA,NA,NA,NA,NA,75.1,0.3,0.3,17.3,NA,101.5,"100.9",9.6,25.7,-6.1,7,219.3,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.4,0.1,0.2,0.4,0.4,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","MBB21-L","Left","Muddy Bay Brook","MBB",4,"2021","August","26","8/26/2021",53.61613,-57.03512,"MIFISHU","Salvelinus alpinus",1965666,525792,"0.2675",525784,"0.2675","1","Sample",1476,"APC0235 Arctic charr qPCR 04","35.113","35.313","36.398",35.608,0.691,4.01,3.493,1.655,3.05266666666667,"Detected","","288",NA,NA,NA,NA,NA,NA,75.1,0.3,0.3,17.3,NA,101.5,"100.9",9.6,25.7,-6.1,7,219.3,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.4,0.1,0.2,0.4,0.4,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","MBB21-R","Right","Muddy Bay Brook","MBB",2,"2021","August","26","8/26/2021",53.61604,-57.03598,"FISHE","Salvelinus alpinus",9248,3609,"0.3902",3593,"0.3885","1","Sample",1457,"APC0235 Arctic charr qPCR 04","33.757","33.65","33.197",33.535,0.297,10.207,10.99,15.008,12.0683333333333,"Detected","","286",NA,NA,NA,NA,NA,NA,75.1,0.3,0.3,17.3,NA,101.5,"100.9",9.6,25.7,-6.1,7,219.3,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.4,0.1,0.2,0.4,0.4,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","MBB21-R","Right","Muddy Bay Brook","MBB",2,"2021","August","26","8/26/2021",53.61604,-57.03598,"MIFISHU","Salvelinus alpinus",1504242,220644,"0.1467",220636,"0.1467","1","Sample",1457,"APC0235 Arctic charr qPCR 04","33.757","33.65","33.197",33.535,0.297,10.207,10.99,15.008,12.0683333333333,"Detected","","286",NA,NA,NA,NA,NA,NA,75.1,0.3,0.3,17.3,NA,101.5,"100.9",9.6,25.7,-6.1,7,219.3,NA,NA,NA,NA,"Y",NA,NA,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.1,0.4,0.1,0.2,0.4,0.4,0.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","MBPC1","Center","Middle Brook (Port Blanford)","MBP",3,"2020","September","7","9/7/2020",48.356701,-54.165981,"FISHE","Salvelinus alpinus",1727,0,"0",0,"0","1.03","Sample",2268,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,12,0.1,0.9,20,771.2,NA,"82.3",7.5,19.2,13.5,NA,171.9,NA,NA,NA,NA,"Y",NA,"Person up river",0.2,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,1.1,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","MBPC1","Center","Middle Brook (Port Blanford)","MBP",3,"2020","September","7","9/7/2020",48.356701,-54.165981,"MIFISHU","Salvelinus alpinus",2131057,0,"0",0,"0","1.03","Sample",2268,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,12,0.1,0.9,20,771.2,NA,"82.3",7.5,19.2,13.5,NA,171.9,NA,NA,NA,NA,"Y",NA,"Person up river",0.2,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,1.1,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","MBPL1","Left","Middle Brook (Port Blanford)","MBP",2,"2020","September","7","9/7/2020",48.356627,-54.166,"FISHE","Salvelinus alpinus",1016,0,"0",0,"0","1.04","Sample",2191,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,12,0.1,0.9,20,771.2,NA,"82.3",7.5,19.2,13.5,NA,171.9,NA,NA,NA,NA,"Y",NA,"Person up river",0.2,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,1.1,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","MBPL1","Left","Middle Brook (Port Blanford)","MBP",2,"2020","September","7","9/7/2020",48.356627,-54.166,"MIFISHU","Salvelinus alpinus",1601528,0,"0",0,"0","1.04","Sample",2191,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,12,0.1,0.9,20,771.2,NA,"82.3",7.5,19.2,13.5,NA,171.9,NA,NA,NA,NA,"Y",NA,"Person up river",0.2,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,1.1,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","MBPR1","Right","Middle Brook (Port Blanford)","MBP",4,"2020","September","7","9/7/2020",48.356769,-54.165981,"FISHE","Salvelinus alpinus",3025,0,"0",0,"0","1.01","Sample",3790,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,12,0.1,0.9,20,771.2,NA,"82.3",7.5,19.2,13.5,NA,171.9,NA,NA,NA,NA,"Y",NA,"Person up river",0.2,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,1.1,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","MBPR1","Right","Middle Brook (Port Blanford)","MBP",4,"2020","September","7","9/7/2020",48.356769,-54.165981,"MIFISHU","Salvelinus alpinus",1821982,1,"5.489e-07",0,"0","1.01","Sample",3790,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,12,0.1,0.9,20,771.2,NA,"82.3",7.5,19.2,13.5,NA,171.9,NA,NA,NA,NA,"Y",NA,"Person up river",0.2,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,1.1,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","MBRC","Center","Main Brook (norther penninsula)","MBR",3,"2020","September","6","9/6/2020",51.173267,-56.019963,"FISHE","Salvelinus alpinus",427,0,"0",0,"0","0.99","Sample",8733,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,145,0.6,0.5,16.8,NA,NA,NA,NA,NA,-80,NA,NA,1.2,90,NA,NA,"Y",NA,NA,0.3,0.4,0.6,0.7,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.7,0.4,NA,NA,NA,NA,0,0.1,0.3,0.4,0.6,0.5,0.4,0.6,0.8,0.8,0.9,0.7,0.9,0.8,0.6,0.6,0.1,0.4,0.4,0.1
"446","MBRC","Center","Main Brook (norther penninsula)","MBR",3,"2020","September","6","9/6/2020",51.173267,-56.019963,"MIFISHU","Salvelinus alpinus",1269328,1,"7.878e-07",0,"0","0.99","Sample",8733,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,145,0.6,0.5,16.8,NA,NA,NA,NA,NA,-80,NA,NA,1.2,90,NA,NA,"Y",NA,NA,0.3,0.4,0.6,0.7,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.7,0.4,NA,NA,NA,NA,0,0.1,0.3,0.4,0.6,0.5,0.4,0.6,0.8,0.8,0.9,0.7,0.9,0.8,0.6,0.6,0.1,0.4,0.4,0.1
"447","MBRL","Left","Main Brook (norther penninsula)","MBR",2,"2020","September","6","9/6/2020",51.173267,-56.019963,"FISHE","Salvelinus alpinus",187,0,"0",0,"0","1","Sample",8528,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,145,0.6,0.5,16.8,NA,NA,NA,NA,NA,-80,NA,NA,1.2,90,NA,NA,"Y",NA,NA,0.3,0.4,0.6,0.7,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.7,0.4,NA,NA,NA,NA,0,0.1,0.3,0.4,0.6,0.5,0.4,0.6,0.8,0.8,0.9,0.7,0.9,0.8,0.6,0.6,0.1,0.4,0.4,0.1
"448","MBRL","Left","Main Brook (norther penninsula)","MBR",2,"2020","September","6","9/6/2020",51.173267,-56.019963,"MIFISHU","Salvelinus alpinus",148715,0,"0",0,"0","1","Sample",8528,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,145,0.6,0.5,16.8,NA,NA,NA,NA,NA,-80,NA,NA,1.2,90,NA,NA,"Y",NA,NA,0.3,0.4,0.6,0.7,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.7,0.4,NA,NA,NA,NA,0,0.1,0.3,0.4,0.6,0.5,0.4,0.6,0.8,0.8,0.9,0.7,0.9,0.8,0.6,0.6,0.1,0.4,0.4,0.1
"449","MBRR","Right","Main Brook (norther penninsula)","MBR",4,"2020","September","6","9/6/2020",51.173267,-56.019963,"FISHE","Salvelinus alpinus",264,0,"0",0,"0","0.92","Sample",7207,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,145,0.6,0.5,16.8,NA,NA,NA,NA,NA,-80,NA,NA,1.2,90,NA,NA,"Y",NA,NA,0.3,0.4,0.6,0.7,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.7,0.4,NA,NA,NA,NA,0,0.1,0.3,0.4,0.6,0.5,0.4,0.6,0.8,0.8,0.9,0.7,0.9,0.8,0.6,0.6,0.1,0.4,0.4,0.1
"450","MBRR","Right","Main Brook (norther penninsula)","MBR",4,"2020","September","6","9/6/2020",51.173267,-56.019963,"MIFISHU","Salvelinus alpinus",695410,0,"0",0,"0","0.92","Sample",7207,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,145,0.6,0.5,16.8,NA,NA,NA,NA,NA,-80,NA,NA,1.2,90,NA,NA,"Y",NA,NA,0.3,0.4,0.6,0.7,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.5,0.7,0.4,NA,NA,NA,NA,0,0.1,0.3,0.4,0.6,0.5,0.4,0.6,0.8,0.8,0.9,0.7,0.9,0.8,0.6,0.6,0.1,0.4,0.4,0.1
"451","MDBC","Center","Middle Brook (Burgeo)","MDB",3,"2020","August","23","8/23/2020",47.648807,-57.824684,"FISHE","Salvelinus alpinus",870,0,"0",0,"0","0.75","Sample",2895,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,13.2,0.1,0.4,18.6,761.7,NA,"63.3",6,25.4,93.4,NA,257.9,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.1,0.2,0.2,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.1,0.8,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","MDBC","Center","Middle Brook (Burgeo)","MDB",3,"2020","August","23","8/23/2020",47.648807,-57.824684,"MIFISHU","Salvelinus alpinus",478676,2,"4.178e-06",0,"0","0.75","Sample",2895,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,13.2,0.1,0.4,18.6,761.7,NA,"63.3",6,25.4,93.4,NA,257.9,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.1,0.2,0.2,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.1,0.8,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","MDBL","Left","Middle Brook (Burgeo)","MDB",2,"2020","August","23","8/23/2020",47.648876,-57.824699,"MIFISHU","Salvelinus alpinus",35,0,"0",0,"0","0.81","Sample",33,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,13.2,0.1,0.4,18.6,761.7,NA,"63.3",6,25.4,93.4,NA,257.9,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.1,0.2,0.2,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.1,0.8,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","MDBR","Right","Middle Brook (Burgeo)","MDB",4,"2020","August","23","8/23/2020",47.648742,-57.824672,"FISHE","Salvelinus alpinus",379,0,"0",0,"0","0.51","Sample",2189,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,13.2,0.1,0.4,18.6,761.7,NA,"63.3",6,25.4,93.4,NA,257.9,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.1,0.2,0.2,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.1,0.8,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","MDBR","Right","Middle Brook (Burgeo)","MDB",4,"2020","August","23","8/23/2020",47.648742,-57.824672,"MIFISHU","Salvelinus alpinus",224223,1,"4.46e-06",0,"0","0.51","Sample",2189,"APC0235 Arctic charr qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,1,NA,NA,NA,13.2,0.1,0.4,18.6,761.7,NA,"63.3",6,25.4,93.4,NA,257.9,NA,NA,NA,NA,"Y",NA,"Eels present. ",0.1,0.1,0.2,0.2,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.1,0.8,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","MIPL","Left","Mitchels Pond","MIP",2,"2020","October","21","10/21/2020",47.59328,-52.8472,"FISHE","Salvelinus alpinus",1367,0,"0",0,"0","1.03","Sample",4548,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,759,NA,"85.2",9,118.1,-14.9,NA,174.3,NA,NA,NA,NA,"Y","248","Sampled outflow of ponds so no width, flow rate or depth measurements. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","MIPL","Left","Mitchels Pond","MIP",2,"2020","October","21","10/21/2020",47.59328,-52.8472,"MIFISHU","Salvelinus alpinus",1762706,0,"0",0,"0","1.03","Sample",4548,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,759,NA,"85.2",9,118.1,-14.9,NA,174.3,NA,NA,NA,NA,"Y","248","Sampled outflow of ponds so no width, flow rate or depth measurements. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","MIPR","Right","Mitchels Pond","MIP",4,"2020","October","21","10/21/2020",47.59328,-52.8472,"FISHE","Salvelinus alpinus",25051,0,"0",0,"0","0.96","Sample",5588,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,759,NA,"85.2",9,118.1,-14.9,NA,174.3,NA,NA,NA,NA,"Y","246","Sampled outflow of ponds so no width, flow rate or depth measurements. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","MIPR","Right","Mitchels Pond","MIP",4,"2020","October","21","10/21/2020",47.59328,-52.8472,"MIFISHU","Salvelinus alpinus",2638424,2,"7.58e-07",2,"7.58e-07","0.96","Sample",5588,"APC0235 Arctic charr qPCR 03","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,759,NA,"85.2",9,118.1,-14.9,NA,174.3,NA,NA,NA,NA,"Y","246","Sampled outflow of ponds so no width, flow rate or depth measurements. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","MKB2019C1","Center","Makkovik Brook","MKB",3,"2019","September","1","9/1/2019",55.06326,-59.15686,"FISHE","Salvelinus alpinus",4761,1943,"0.4081",1926,"0.4045","1","Sample",1788,"APC0235 Arctic charr qPCR 01 R2","33.701","34.108","33.791",33.867,0.214,19.996,15.206,18.827,18.0096666666667,"Detected","","142",0.8,12,1,"11:29","12:19","0:50",NA,53.1,4.7,12.2,758.9,NA,"98.7",10.59,13.9,0.3,6.99,303.5,NA,NA,10,"sunny with breeze","yes",NA,NA,40,51,57,53,38,50,49,50,61,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.5,3.4,3.4,2.6,6.5,3.9,2,10.4,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","MKB2019C1","Center","Makkovik Brook","MKB",3,"2019","September","1","9/1/2019",55.06326,-59.15686,"MIFISHU","Salvelinus alpinus",1393271,295708,"0.2122",295696,"0.2122","1","Sample",1788,"APC0235 Arctic charr qPCR 01 R2","33.701","34.108","33.791",33.867,0.214,19.996,15.206,18.827,18.0096666666667,"Detected","","142",0.8,12,1,"11:29","12:19","0:50",NA,53.1,4.7,12.2,758.9,NA,"98.7",10.59,13.9,0.3,6.99,303.5,NA,NA,10,"sunny with breeze","yes",NA,NA,40,51,57,53,38,50,49,50,61,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.5,3.4,3.4,2.6,6.5,3.9,2,10.4,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","MKB2019C2","Center","Makkovik Brook","MKB",3,"2019","September","1","9/1/2019",55.06326,-59.15686,"FISHE","Salvelinus alpinus",9536,2604,"0.2731",2587,"0.2713","1.01","Sample",1988,"APC0235 Arctic charr qPCR 01 R2","33.554","33.434","34.434",33.807,0.546,22.075,23.932,12.213,19.4066666666667,"Detected","","142",0.8,12,1,"11:29","12:19","0:50",NA,53.1,4.7,12.2,758.9,NA,"98.7",10.59,13.9,0.3,6.99,303.5,NA,NA,10,"sunny with breeze","yes",NA,NA,40,51,57,53,38,50,49,50,61,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.5,3.4,3.4,2.6,6.5,3.9,2,10.4,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","MKB2019C2","Center","Makkovik Brook","MKB",3,"2019","September","1","9/1/2019",55.06326,-59.15686,"MIFISHU","Salvelinus alpinus",1773940,288411,"0.1626",288399,"0.1626","1.01","Sample",1988,"APC0235 Arctic charr qPCR 01 R2","33.554","33.434","34.434",33.807,0.546,22.075,23.932,12.213,19.4066666666667,"Detected","","142",0.8,12,1,"11:29","12:19","0:50",NA,53.1,4.7,12.2,758.9,NA,"98.7",10.59,13.9,0.3,6.99,303.5,NA,NA,10,"sunny with breeze","yes",NA,NA,40,51,57,53,38,50,49,50,61,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.5,3.4,3.4,2.6,6.5,3.9,2,10.4,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","MKB2019C3","Center","Makkovik Brook","MKB",3,"2019","September","1","9/1/2019",55.06326,-59.15686,"FISHE","Salvelinus alpinus",4273,214,"0.05008",201,"0.04704","0.98","Sample",1585,"APC0235 Arctic charr qPCR 01 R2","35.639","34.474","35.939",35.351,0.774,5.433,11.889,4.441,7.25433333333333,"Detected","","142",0.8,12,1,"11:29","12:19","0:50",NA,53.1,4.7,12.2,758.9,NA,"98.7",10.59,13.9,0.3,6.99,303.5,NA,NA,10,"sunny with breeze","yes",NA,NA,40,51,57,53,38,50,49,50,61,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3.5,3.4,3.4,2.6,6.5,3.9,2,10.4,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
